Product,Variety,Class,Size,Package,Unit,Closing Price,High Price,Low Price,Average Price,Total Sales,Sales Quantity,Closing Stock,Market
AVOCADOS,EDRANOL,CLASS 1,MEDIUM,STANDARD TRAY,4.00 kg,R0.00,R0.00,R0.00,R�,R0,0,247,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,HASS,CLASS 2,MEDIUM,STANDARD TRAY,4.00 kg,R80.11,R85.00,R77.00,R80.12,R1362,17,169,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,HASS,CLASS 2,LARGE,SUGAR POCKET,20.00 kg,R164.36,R210.00,R155.00,R164.36,R9040,55,443,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,HASS,CLASS 2,MEDIUM,SUGAR POCKET,20.00 kg,R162.85,R170.00,R160.00,R162.86,R1140,7,0,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,HASS,CLASS 2,MEDIUM,DOUBBLE LAYER TRAY,10.00 kg,R120.00,R120.00,R120.00,R120.00,R120,1,4,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,HASS,CLASS 2,MEDIUM,PUNNET,0.50 kg,R15.52,R18.00,R15.50,R15.52,R1568,101,1228,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,HASS,CLASS 2,MEDIUM,QUARTER POCKET,3.00 kg,R8.00,R16.00,R7.00,R8.00,R2553,319,557,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,OTHER VARIETIES,CLASS 1,MEDIUM,STANDARD TRAY,4.00 kg,R59.91,R100.00,R50.00,R59.92,R14260,238,536,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,OTHER VARIETIES,CLASS 3,MEDIUM,SUGAR POCKET,20.00 kg,R0.00,R0.00,R0.00,R�,R0,0,36,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,PINKERTON,CLASS 1,LARGE,STANDARD TRAY,4.00 kg,R0.00,R0.00,R0.00,R�,R0,0,24,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,PINKERTON,CLASS 2,LARGE,STANDARD TRAY,4.00 kg,R86.96,R95.00,R80.00,R86.97,R2870,33,795,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,PINKERTON,CLASS 2,MEDIUM,SUGAR POCKET,20.00 kg,R210.00,R210.00,R210.00,R210.00,R4410,21,203,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,RYAN,CLASS 3,MEDIUM,SUGAR POCKET,20.00 kg,R0.00,R0.00,R0.00,R�,R0,0,90,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,RYAN,CLASS 2,LARGE,PUNNET,0.50 kg,R14.61,R20.00,R12.00,R14.62,R1140,78,156,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,EDRANOL,CLASS 1,MEDIUM,STANDARD TRAY,4.00 kg,R74.11,R100.00,R60.00,R74.12,R1260,17,247,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,HASS,CLASS 2,MEDIUM,STANDARD TRAY,4.00 kg,R81.19,R85.00,R80.00,R81.20,R3735,46,186,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,HASS,CLASS 2,LARGE,SUGAR POCKET,20.00 kg,R180.33,R185.00,R180.00,R180.33,R2705,15,498,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,HASS,CLASS 2,MEDIUM,SUGAR POCKET,20.00 kg,R173.53,R182.00,R50.00,R173.54,R11974,69,7,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,HASS,CLASS 2,MEDIUM,PUNNET,0.50 kg,R15.18,R20.00,R15.00,R15.19,R16420,1081,1329,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,HASS,CLASS 2,MEDIUM,DOUBBLE LAYER TRAY,10.00 kg,R120.00,R120.00,R120.00,R120.00,R480,4,5,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,HASS,CLASS 2,MEDIUM,QUARTER POCKET,3.00 kg,R10.19,R15.00,R5.00,R10.20,R2152,211,876,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,OTHER VARIETIES,CLASS 3,MEDIUM,SUGAR POCKET,20.00 kg,R0.00,R0.00,R0.00,R�,R0,0,36,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,OTHER VARIETIES,CLASS 1,MEDIUM,STANDARD TRAY,4.00 kg,R77.27,R105.00,R60.00,R77.27,R2550,33,774,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,PINKERTON,CLASS 1,LARGE,STANDARD TRAY,4.00 kg,R0.00,R0.00,R0.00,R�,R0,0,24,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,PINKERTON,CLASS 2,LARGE,STANDARD TRAY,4.00 kg,R83.00,R85.00,R80.00,R83.00,R1245,15,0,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,RYAN,CLASS 3,MEDIUM,SUGAR POCKET,20.00 kg,R0.00,R0.00,R0.00,R�,R0,0,90,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,RYAN,CLASS 2,LARGE,PUNNET,0.50 kg,R16.46,R18.00,R16.00,R16.46,R214,13,234,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,EDRANOL,CLASS 1,MEDIUM,STANDARD TRAY,4.00 kg,R0.00,R0.00,R0.00,R�,R0,0,264,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,HASS,CLASS 2,MEDIUM,STANDARD TRAY,4.00 kg,R80.00,R80.00,R80.00,R80.00,R3280,41,241,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,HASS,CLASS 2,LARGE,SUGAR POCKET,20.00 kg,R0.00,R0.00,R0.00,R�,R0,0,520,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,HASS,CLASS 2,MEDIUM,SUGAR POCKET,20.00 kg,R197.77,R200.00,R180.00,R197.78,R1780,9,96,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,HASS,CLASS 2,MEDIUM,DOUBBLE LAYER TRAY,10.00 kg,R0.00,R0.00,R0.00,R�,R0,0,11,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,HASS,CLASS 2,MEDIUM,PUNNET,0.50 kg,R16.66,R18.00,R16.00,R16.67,R3000,180,2660,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,HASS,CLASS 2,MEDIUM,QUARTER POCKET,3.00 kg,R10.00,R10.00,R10.00,R10.00,R1050,105,1092,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,OTHER VARIETIES,CLASS 3,MEDIUM,SUGAR POCKET,20.00 kg,R0.00,R0.00,R0.00,R�,R0,0,36,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,OTHER VARIETIES,CLASS 1,LARGE,STANDARD TRAY,4.00 kg,R56.94,R100.00,R45.00,R56.95,R31550,554,0,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,OTHER VARIETIES,CLASS 1,MEDIUM,STANDARD TRAY,4.00 kg,R70.00,R70.00,R70.00,R70.00,R140,2,1310,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,PINKERTON,CLASS 2,LARGE,STANDARD TRAY,4.00 kg,R81.21,R90.00,R80.00,R81.22,R11695,144,77,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,PINKERTON,CLASS 2,MEDIUM,SUGAR POCKET,20.00 kg,R196.73,R200.00,R180.00,R196.73,R5115,26,6,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,RYAN,CLASS 3,MEDIUM,SUGAR POCKET,20.00 kg,R90.00,R90.00,R90.00,R90.00,R180,2,90,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,RYAN,CLASS 2,LARGE,PUNNET,0.50 kg,R15.10,R18.00,R10.00,R15.10,R3459,229,248,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,EDRANOL,CLASS 1,MEDIUM,STANDARD TRAY,4.00 kg,R0.00,R0.00,R0.00,R�,R0,0,264,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,EDRANOL,CLASS 1,MEDIUM,STANDARD TRAY,4.00 kg,R0.00,R0.00,R0.00,R�,R0,0,264,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,HASS,CLASS 2,MEDIUM,STANDARD TRAY,4.00 kg,R80.00,R80.00,R80.00,R80.00,R320,4,282,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,HASS,CLASS 2,MEDIUM,STANDARD TRAY,4.00 kg,R80.00,R80.00,R80.00,R80.00,R320,4,282,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,HASS,CLASS 2,LARGE,SUGAR POCKET,20.00 kg,R188.38,R190.00,R180.00,R188.39,R5840,31,520,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,HASS,CLASS 2,MEDIUM,SUGAR POCKET,20.00 kg,R189.33,R200.00,R180.00,R189.33,R2840,15,105,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,HASS,CLASS 2,LARGE,SUGAR POCKET,20.00 kg,R188.38,R190.00,R180.00,R188.39,R5840,31,520,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,HASS,CLASS 2,MEDIUM,SUGAR POCKET,20.00 kg,R189.33,R200.00,R180.00,R189.33,R2840,15,105,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,HASS,CLASS 2,MEDIUM,PUNNET,0.50 kg,R16.55,R18.00,R16.00,R16.56,R5960,360,2840,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,HASS,CLASS 2,MEDIUM,PUNNET,0.50 kg,R16.55,R18.00,R16.00,R16.56,R5960,360,2840,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,HASS,CLASS 2,MEDIUM,DOUBBLE LAYER TRAY,10.00 kg,R158.57,R160.00,R150.00,R158.57,R1110,7,11,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,HASS,CLASS 2,MEDIUM,DOUBBLE LAYER TRAY,10.00 kg,R158.57,R160.00,R150.00,R158.57,R1110,7,11,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,HASS,CLASS 2,MEDIUM,QUARTER POCKET,3.00 kg,R12.00,R12.00,R12.00,R12.00,R36,3,1197,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,HASS,CLASS 2,MEDIUM,QUARTER POCKET,3.00 kg,R12.00,R12.00,R12.00,R12.00,R36,3,1197,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,OTHER VARIETIES,CLASS 3,MEDIUM,SUGAR POCKET,20.00 kg,R0.00,R0.00,R0.00,R�,R0,0,36,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,OTHER VARIETIES,CLASS 3,MEDIUM,SUGAR POCKET,20.00 kg,R0.00,R0.00,R0.00,R�,R0,0,36,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,OTHER VARIETIES,CLASS 1,LARGE,STANDARD TRAY,4.00 kg,R62.18,R90.00,R50.00,R62.19,R13992,225,554,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,OTHER VARIETIES,CLASS 1,MEDIUM,STANDARD TRAY,4.00 kg,R0.00,R0.00,R0.00,R�,R0,0,1312,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,OTHER VARIETIES,CLASS 1,LARGE,STANDARD TRAY,4.00 kg,R62.18,R90.00,R50.00,R62.19,R13992,225,554,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,OTHER VARIETIES,CLASS 1,MEDIUM,STANDARD TRAY,4.00 kg,R0.00,R0.00,R0.00,R�,R0,0,1312,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,PINKERTON,CLASS 2,LARGE,STANDARD TRAY,4.00 kg,R81.70,R90.00,R80.00,R81.71,R6455,79,221,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,PINKERTON,CLASS 2,MEDIUM,SUGAR POCKET,20.00 kg,R190.97,R200.00,R90.00,R190.97,R22535,118,32,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,PINKERTON,CLASS 2,LARGE,STANDARD TRAY,4.00 kg,R81.70,R90.00,R80.00,R81.71,R6455,79,221,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,PINKERTON,CLASS 2,MEDIUM,SUGAR POCKET,20.00 kg,R190.97,R200.00,R90.00,R190.97,R22535,118,32,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,RYAN,CLASS 3,MEDIUM,SUGAR POCKET,20.00 kg,R0.00,R0.00,R0.00,R�,R0,0,92,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,RYAN,CLASS 3,MEDIUM,SUGAR POCKET,20.00 kg,R0.00,R0.00,R0.00,R�,R0,0,92,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,RYAN,CLASS 2,LARGE,PUNNET,0.50 kg,R17.48,R20.00,R14.00,R17.49,R2413,138,477,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,RYAN,CLASS 2,LARGE,PUNNET,0.50 kg,R17.48,R20.00,R14.00,R17.49,R2413,138,477,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,FUERTE,CLASS 1,LARGE,STANDARD TRAY,4.00 kg,R0.00,R0.00,R0.00,R�,R0,0,2,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,FUERTE,CLASS 1,LARGE,STANDARD TRAY,4.00 kg,R0.00,R0.00,R0.00,R�,R0,0,2,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,OTHER VARIETIES,CLASS 1,LARGE,STANDARD TRAY,4.00 kg,R58.70,R90.00,R50.00,R58.71,R8160,139,883,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,OTHER VARIETIES,CLASS 1,LARGE,STANDARD TRAY,4.00 kg,R58.70,R90.00,R50.00,R58.71,R8160,139,883,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,OTHER VARIETIES,CLASS 3,MEDIUM,SUGAR POCKET,20.00 kg,R0.00,R0.00,R0.00,R�,R0,0,39,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,OTHER VARIETIES,CLASS 3,MEDIUM,SUGAR POCKET,20.00 kg,R0.00,R0.00,R0.00,R�,R0,0,39,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,PINKERTON,CLASS 2,MEDIUM,SUGAR POCKET,20.00 kg,R192.19,R205.00,R100.00,R192.20,R7880,41,284,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,PINKERTON,CLASS 2,MEDIUM,SUGAR POCKET,20.00 kg,R192.19,R205.00,R100.00,R192.20,R7880,41,284,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,PINKERTON,CLASS 1,LARGE,STANDARD TRAY,4.00 kg,R80.47,R90.00,R80.00,R80.48,R5070,63,0,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,PINKERTON,CLASS 1,SMALL,STANDARD TRAY,4.00 kg,R83.12,R90.00,R80.00,R83.12,R665,8,54,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,PINKERTON,CLASS 2,LARGE,STANDARD TRAY,4.00 kg,R70.00,R70.00,R70.00,R70.00,R420,6,0,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,PINKERTON,CLASS 1,LARGE,STANDARD TRAY,4.00 kg,R80.47,R90.00,R80.00,R80.48,R5070,63,0,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,PINKERTON,CLASS 1,SMALL,STANDARD TRAY,4.00 kg,R83.12,R90.00,R80.00,R83.12,R665,8,54,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,PINKERTON,CLASS 2,LARGE,STANDARD TRAY,4.00 kg,R70.00,R70.00,R70.00,R70.00,R420,6,0,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,RYAN,CLASS 1,LARGE,STANDARD TRAY,4.00 kg,R90.00,R90.00,R90.00,R90.00,R90,1,0,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,RYAN,CLASS 1,MEDIUM,STANDARD TRAY,4.00 kg,R81.66,R85.00,R80.00,R81.67,R1225,15,0,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,RYAN,CLASS 2,LARGE,STANDARD TRAY,4.00 kg,R85.00,R85.00,R85.00,R85.00,R255,3,5,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,RYAN,CLASS 1,LARGE,STANDARD TRAY,4.00 kg,R90.00,R90.00,R90.00,R90.00,R90,1,0,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,RYAN,CLASS 1,MEDIUM,STANDARD TRAY,4.00 kg,R81.66,R85.00,R80.00,R81.67,R1225,15,0,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,RYAN,CLASS 2,LARGE,STANDARD TRAY,4.00 kg,R85.00,R85.00,R85.00,R85.00,R255,3,5,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,RYAN,CLASS 3,MEDIUM,SUGAR POCKET,20.00 kg,R137.14,R180.00,R160.00,R137.14,R960,7,92,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,RYAN,CLASS 3,MEDIUM,SUGAR POCKET,20.00 kg,R137.14,R180.00,R160.00,R137.14,R960,7,92,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,RYAN,CLASS 2,LARGE,PUNNET,0.50 kg,R49.33,R200.00,R18.00,R49.33,R592,12,1966,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,RYAN,CLASS 2,LARGE,PUNNET,0.50 kg,R49.33,R200.00,R18.00,R49.33,R592,12,1966,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,RYAN,CLASS 2,SMALL,QUARTER POCKET,3.00 kg,R0.00,R0.00,R0.00,R�,R0,0,44,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,RYAN,CLASS 2,SMALL,QUARTER POCKET,3.00 kg,R0.00,R0.00,R0.00,R�,R0,0,44,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,FUERTE,CLASS 1,LARGE,STANDARD TRAY,4.00 kg,R71.25,R90.00,R40.00,R71.25,R570,8,2,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,OTHER VARIETIES,CLASS 1,LARGE,STANDARD TRAY,4.00 kg,R64.11,R80.00,R50.00,R64.12,R2180,34,1022,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,OTHER VARIETIES,CLASS 1,MEDIUM,STANDARD TRAY,4.00 kg,R64.25,R100.00,R60.00,R64.25,R8160,127,0,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,OTHER VARIETIES,CLASS 3,MEDIUM,SUGAR POCKET,20.00 kg,R0.00,R0.00,R0.00,R�,R0,0,39,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,PINKERTON,CLASS 2,MEDIUM,SUGAR POCKET,20.00 kg,R190.69,R205.00,R70.00,R190.70,R15065,79,325,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,PINKERTON,CLASS 1,LARGE,STANDARD TRAY,4.00 kg,R90.00,R90.00,R90.00,R90.00,R270,3,63,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,PINKERTON,CLASS 1,MEDIUM,STANDARD TRAY,4.00 kg,R40.00,R40.00,R40.00,R40.00,R320,8,0,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,PINKERTON,CLASS 1,SMALL,STANDARD TRAY,4.00 kg,R0.00,R0.00,R0.00,R�,R0,0,62,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,PINKERTON,CLASS 2,LARGE,STANDARD TRAY,4.00 kg,R70.58,R90.00,R70.00,R70.58,R7270,103,6,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,RYAN,CLASS 1,LARGE,STANDARD TRAY,4.00 kg,R80.38,R90.00,R80.00,R80.38,R14710,183,1,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,RYAN,CLASS 1,MEDIUM,STANDARD TRAY,4.00 kg,R85.55,R90.00,R85.00,R85.56,R1540,18,15,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,RYAN,CLASS 2,LARGE,STANDARD TRAY,4.00 kg,R0.00,R0.00,R0.00,R�,R0,0,8,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,RYAN,CLASS 3,MEDIUM,SUGAR POCKET,20.00 kg,R200.00,R220.00,R180.00,R200.00,R3800,19,99,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,RYAN,CLASS 2,SMALL,QUARTER POCKET,3.00 kg,R0.00,R0.00,R0.00,R�,R0,0,44,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,RYAN,CLASS 2,LARGE,PUNNET,0.50 kg,R18.13,R22.00,R18.00,R18.13,R1922,106,1978,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,FUERTE,CLASS 2,SMALL,PUNNET,0.50 kg,R14.00,R20.00,R12.00,R14.00,R196,14,0,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,FUERTE,CLASS 1,LARGE,STANDARD TRAY,4.00 kg,R120.00,R120.00,R120.00,R120.00,R120,1,10,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,OTHER VARIETIES,CLASS 1,LARGE,STANDARD TRAY,4.00 kg,R0.00,R0.00,R0.00,R�,R0,0,1056,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,OTHER VARIETIES,CLASS 1,MEDIUM,STANDARD TRAY,4.00 kg,R60.07,R100.00,R50.00,R60.08,R11955,199,127,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,OTHER VARIETIES,CLASS 3,MEDIUM,SUGAR POCKET,20.00 kg,R210.00,R210.00,R210.00,R210.00,R630,3,39,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,PINKERTON,CLASS 2,MEDIUM,SUGAR POCKET,20.00 kg,R193.18,R200.00,R180.00,R193.18,R17000,88,404,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,PINKERTON,CLASS 1,LARGE,STANDARD TRAY,4.00 kg,R85.00,R85.00,R85.00,R85.00,R2125,25,66,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,PINKERTON,CLASS 1,MEDIUM,STANDARD TRAY,4.00 kg,R0.00,R0.00,R0.00,R�,R0,0,8,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,PINKERTON,CLASS 1,SMALL,STANDARD TRAY,4.00 kg,R0.00,R0.00,R0.00,R�,R0,0,62,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,PINKERTON,CLASS 2,LARGE,STANDARD TRAY,4.00 kg,R72.50,R75.00,R70.00,R72.50,R290,4,109,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,RYAN,CLASS 1,LARGE,STANDARD TRAY,4.00 kg,R0.00,R0.00,R0.00,R�,R0,0,184,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,RYAN,CLASS 1,MEDIUM,STANDARD TRAY,4.00 kg,R88.44,R90.00,R85.00,R88.45,R2565,29,33,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,RYAN,CLASS 2,LARGE,STANDARD TRAY,4.00 kg,R0.00,R0.00,R0.00,R�,R0,0,8,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,RYAN,CLASS 3,MEDIUM,SUGAR POCKET,20.00 kg,R194.70,R220.00,R190.00,R194.70,R13045,67,118,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,RYAN,CLASS 2,LARGE,PUNNET,0.50 kg,R18.00,R18.00,R18.00,R18.00,R3600,200,2084,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,RYAN,CLASS 2,SMALL,QUARTER POCKET,3.00 kg,R9.10,R12.00,R5.00,R9.11,R1266,139,44,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,FUERTE,CLASS 2,SMALL,PUNNET,0.50 kg,R20.00,R20.00,R20.00,R20.00,R240,12,118,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,FUERTE,CLASS 1,LARGE,STANDARD TRAY,4.00 kg,R118.57,R120.00,R110.00,R118.57,R830,7,33,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,OTHER VARIETIES,CLASS 1,LARGE,STANDARD TRAY,4.00 kg,R0.00,R0.00,R0.00,R�,R0,0,1056,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,OTHER VARIETIES,CLASS 1,MEDIUM,STANDARD TRAY,4.00 kg,R63.30,R105.00,R50.00,R63.30,R36590,578,445,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,OTHER VARIETIES,CLASS 3,MEDIUM,SUGAR POCKET,20.00 kg,R186.76,R220.00,R170.00,R186.76,R3175,17,51,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,PINKERTON,CLASS 2,MEDIUM,SUGAR POCKET,20.00 kg,R189.26,R195.00,R180.00,R189.26,R6435,34,246,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,PINKERTON,CLASS 1,LARGE,STANDARD TRAY,4.00 kg,R90.00,R90.00,R90.00,R90.00,R270,3,113,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,PINKERTON,CLASS 1,MEDIUM,STANDARD TRAY,4.00 kg,R0.00,R0.00,R0.00,R�,R0,0,8,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,PINKERTON,CLASS 1,SMALL,STANDARD TRAY,4.00 kg,R0.00,R0.00,R0.00,R�,R0,0,62,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,PINKERTON,CLASS 2,LARGE,STANDARD TRAY,4.00 kg,R80.00,R80.00,R80.00,R80.00,R880,11,160,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,RYAN,CLASS 1,LARGE,STANDARD TRAY,4.00 kg,R0.00,R0.00,R0.00,R�,R0,0,243,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
AVOCADOS,RYAN,CLASS 1,MEDIUM,STANDARD TRAY,4.00 kg,R90.00,R90.00,R90.00,R90.00,R810,9,81,Bloemfontein (Mangaung) Fresh Produce Market (BLO)
